ARAC_SID,toplam_denetim,olumsuz_denetim,olumlu_denetim,ilk_denetim_tar,son_denetim_tar,OLUMSUZ_ORAN
4395,1357,370,987,2024-01-03,2025-12-30,0.273
4396,1150,427,723,2024-01-01,2025-12-31,0.371
4397,835,207,628,2024-01-04,2025-12-31,0.248
4398,793,230,563,2024-01-05,2025-12-31,0.29
4399,838,228,610,2024-01-05,2025-12-30,0.272
4400,1285,538,747,2024-01-01,2025-12-31,0.419
4401,1153,172,981,2024-01-03,2025-12-31,0.149
4402,1230,351,879,2024-01-03,2025-12-31,0.285
4403,1738,151,1587,2024-01-01,2025-12-31,0.087
4404,1080,134,946,2024-01-05,2025-12-31,0.124
4405,1085,109,976,2024-01-04,2025-12-30,0.1
4406,1385,192,1193,2024-01-11,2025-12-31,0.139
4407,772,97,675,2024-01-11,2025-12-31,0.126
4408,1152,123,1029,2024-01-14,2025-12-31,0.107
4409,1677,62,1615,2024-01-10,2025-12-31,0.037
4410,2578,244,2334,2024-01-01,2025-12-31,0.095
4411,1490,149,1341,2024-01-01,2025-12-30,0.1
4412,1372,95,1277,2024-01-03,2025-12-31,0.069
4413,1164,202,962,2024-01-01,2025-12-29,0.174
4414,1586,176,1410,2024-01-05,2025-12-31,0.111
4415,1142,167,975,2024-01-02,2025-12-30,0.146
4416,1235,206,1029,2024-01-14,2025-12-31,0.167
4417,1334,67,1267,2024-01-01,2025-12-31,0.05
4418,1101,104,997,2024-01-03,2025-12-31,0.094
4419,1557,117,1440,2024-01-05,2025-12-31,0.075
4420,1852,198,1654,2024-01-01,2025-12-31,0.107
4421,2345,237,2108,2024-01-01,2025-12-31,0.101
4422,1180,287,893,2024-01-01,2025-12-31,0.243
4423,1405,182,1223,2024-01-02,2025-12-31,0.13
4424,2670,271,2399,2024-01-02,2025-12-31,0.101
4425,1707,228,1479,2024-01-01,2025-12-31,0.134
4426,1590,174,1416,2024-01-01,2025-12-30,0.109
4427,1572,288,1284,2024-01-03,2025-12-31,0.183
4428,943,344,599,2024-01-03,2025-12-31,0.365
4429,1576,335,1241,2024-01-01,2025-12-28,0.213
4430,1384,117,1267,2024-01-01,2025-12-31,0.085
4431,2460,207,2253,2024-01-01,2025-12-31,0.084
4432,1320,101,1219,2024-01-04,2025-12-31,0.077
4433,1277,97,1180,2024-01-01,2025-12-31,0.076
4434,1969,118,1851,2024-01-01,2025-12-31,0.06
4435,2750,362,2388,2024-01-01,2025-12-31,0.132
4436,1066,65,1001,2024-01-01,2025-12-31,0.061
4437,1531,118,1413,2024-01-02,2025-12-31,0.077
4438,1851,179,1672,2024-01-01,2025-12-31,0.097
4439,1099,395,704,2024-01-01,2025-12-31,0.359
4440,1705,678,1027,2024-01-24,2025-12-31,0.398
4441,1594,852,742,2024-01-01,2025-12-31,0.535
4442,1271,110,1161,2024-01-08,2025-12-28,0.087
4447,1525,295,1230,2024-01-04,2025-12-31,0.193
4448,1461,158,1303,2024-07-05,2025-12-31,0.108
4449,1494,156,1338,2024-02-03,2025-12-30,0.104
4450,1580,110,1470,2024-01-15,2025-12-31,0.07
4451,1429,632,797,2024-01-01,2025-12-31,0.442
4452,1380,352,1028,2024-01-05,2025-12-31,0.255
4453,1296,301,995,2024-01-01,2025-12-31,0.232
4454,1685,143,1542,2024-01-07,2025-12-31,0.085
4455,1667,503,1164,2024-01-01,2025-12-31,0.302
4456,1254,105,1149,2024-01-06,2025-12-31,0.084
4457,1349,222,1127,2024-01-01,2025-12-31,0.165
4458,1201,229,972,2024-01-01,2025-12-30,0.191
4459,1105,144,961,2024-01-03,2025-12-31,0.13
4460,2266,530,1736,2024-01-01,2025-12-31,0.234
4461,2204,148,2056,2024-01-01,2025-12-31,0.067
4462,1590,663,927,2024-01-01,2025-12-31,0.417
4463,956,415,541,2024-01-03,2025-12-31,0.434
4464,1602,142,1460,2024-01-01,2025-12-31,0.089
4465,1706,95,1611,2024-01-04,2025-12-31,0.056
4466,2191,236,1955,2024-01-03,2025-12-30,0.108
4467,1401,174,1227,2024-01-01,2025-12-31,0.124
4468,1464,133,1331,2024-01-13,2025-12-31,0.091
4469,1532,532,1000,2024-07-24,2025-12-31,0.347
4470,835,123,712,2024-01-22,2025-12-31,0.147
4471,1609,215,1394,2024-01-01,2025-12-31,0.134
4472,1241,196,1045,2024-01-05,2025-12-29,0.158
4473,2503,440,2063,2024-01-01,2025-12-30,0.176
4474,1569,181,1388,2024-01-01,2025-12-31,0.115
4475,1651,204,1447,2024-01-01,2025-12-31,0.124
4476,1479,310,1169,2024-01-08,2025-12-31,0.21
4477,1142,299,843,2024-01-04,2025-12-31,0.262
4478,1976,337,1639,2024-01-01,2025-12-31,0.171
4479,2171,93,2078,2024-01-01,2025-12-31,0.043
4480,1091,132,959,2024-01-03,2025-12-31,0.121
4481,1177,211,966,2024-01-10,2025-12-31,0.179
4482,1546,301,1245,2024-01-01,2025-12-31,0.195
4483,1213,170,1043,2024-01-08,2025-12-31,0.14
4484,1037,28,1009,2024-01-09,2025-12-25,0.027
4485,1581,139,1442,2024-01-17,2025-12-31,0.088
4486,2373,477,1896,2024-01-01,2025-12-31,0.201
4487,1291,141,1150,2024-01-02,2025-12-31,0.109
4488,2030,99,1931,2024-01-01,2025-12-31,0.049
4489,2325,223,2102,2024-01-01,2025-12-31,0.096
4490,1941,251,1690,2024-01-01,2025-12-31,0.129
4491,2419,297,2122,2024-01-03,2025-12-31,0.123
4493,2,0,2,2025-10-12,2025-10-12,0.0
4494,1409,164,1245,2024-01-17,2025-12-31,0.116
4495,1214,180,1034,2024-01-05,2025-12-31,0.148
4496,1690,200,1490,2024-01-02,2025-12-31,0.118
4497,1373,186,1187,2024-01-01,2025-12-31,0.135
4498,2472,102,2370,2024-01-05,2025-12-31,0.041
4499,1240,159,1081,2024-01-01,2025-12-27,0.128
4500,2516,305,2211,2024-01-06,2025-12-31,0.121
4501,1028,282,746,2024-01-04,2025-12-31,0.274
4502,1615,841,774,2024-01-01,2025-12-31,0.521
4503,1843,694,1149,2024-01-01,2025-12-26,0.377
4504,1688,489,1199,2024-01-01,2025-12-31,0.29
4505,1972,339,1633,2024-01-01,2025-12-31,0.172
4506,1425,814,611,2024-01-02,2025-12-31,0.571
4507,1819,272,1547,2024-01-02,2025-12-31,0.15
4508,2291,1541,750,2024-01-01,2025-12-30,0.673
4509,2349,1735,614,2024-01-08,2025-12-31,0.739
4511,2225,954,1271,2024-01-02,2025-12-31,0.429
4512,2044,914,1130,2024-01-02,2025-12-29,0.447
4513,2184,1535,649,2024-01-07,2025-12-30,0.703
4514,1196,320,876,2024-01-02,2025-12-29,0.268
4515,780,177,603,2024-01-02,2025-12-31,0.227
4516,797,195,602,2024-01-23,2025-12-27,0.245
4517,935,267,668,2024-01-03,2025-12-31,0.286
4518,1239,326,913,2024-01-01,2025-12-31,0.263
4520,1062,134,928,2024-01-04,2025-12-31,0.126
4521,1017,163,854,2024-01-02,2025-12-31,0.16
4522,1172,505,667,2024-01-01,2025-12-27,0.431
4523,956,273,683,2024-01-01,2025-12-27,0.286
4524,1748,1232,516,2024-01-03,2025-12-31,0.705
4525,1122,358,764,2024-01-16,2025-12-30,0.319
4526,431,28,403,2024-01-11,2025-12-30,0.065
4527,242,38,204,2024-01-31,2025-12-29,0.157
4528,21,1,20,2024-05-31,2025-08-20,0.048
4529,19,1,18,2024-07-03,2025-03-11,0.053
4531,3,0,3,2024-07-01,2024-08-02,0.0
4532,19,0,19,2024-05-29,2025-09-16,0.0
4533,1477,326,1151,2024-01-02,2025-12-31,0.221
4534,1106,217,889,2024-01-02,2025-12-31,0.196
4535,15,0,15,2024-05-28,2024-09-06,0.0
4536,11,1,10,2024-05-28,2025-08-23,0.091
4537,24,2,22,2024-05-30,2025-10-18,0.083
4538,28,2,26,2024-06-03,2025-02-10,0.071
4539,17,0,17,2024-05-28,2024-11-11,0.0
4540,2,0,2,2025-07-04,2025-07-06,0.0
4541,18,2,16,2024-05-30,2024-10-04,0.111
4543,1,0,1,2024-08-06,2024-08-06,0.0
4544,885,127,758,2024-01-02,2025-12-31,0.144
4545,1110,203,907,2024-01-03,2025-12-31,0.183
4546,1107,237,870,2024-01-03,2025-12-30,0.214
4547,1010,228,782,2024-01-04,2025-12-31,0.226
4548,943,132,811,2024-01-01,2025-12-29,0.14
4549,1182,542,640,2024-01-01,2025-12-31,0.459
4550,910,162,748,2024-01-31,2025-12-31,0.178
4551,1400,526,874,2024-01-02,2025-12-30,0.376
4552,790,193,597,2024-02-01,2025-12-29,0.244
4553,1162,156,1006,2024-01-08,2025-12-31,0.134
4554,1499,229,1270,2024-01-06,2025-12-30,0.153
4555,1511,672,839,2024-01-03,2025-12-31,0.445
4556,1509,232,1277,2024-01-02,2025-12-31,0.154
4557,1697,216,1481,2024-01-02,2025-12-31,0.127
4558,1254,365,889,2024-01-01,2025-12-31,0.291
4559,1437,434,1003,2024-01-02,2025-12-30,0.302
4560,1361,199,1162,2024-01-02,2025-12-31,0.146
4561,1425,184,1241,2024-01-04,2025-12-31,0.129
4562,1545,355,1190,2024-01-02,2025-12-31,0.23
4563,1489,541,948,2024-01-02,2025-12-31,0.363
4564,985,350,635,2024-01-18,2025-12-15,0.355
4565,1254,414,840,2024-01-16,2025-12-31,0.33
4566,1313,513,800,2024-01-02,2025-12-31,0.391
4567,1202,99,1103,2024-01-02,2025-12-31,0.082
4568,1568,680,888,2024-01-06,2025-12-31,0.434
4569,1767,853,914,2024-01-01,2025-12-30,0.483
4570,1016,41,975,2024-01-01,2025-12-31,0.04
4571,1825,234,1591,2024-01-02,2025-12-31,0.128
4572,1361,303,1058,2024-01-03,2025-12-31,0.223
4573,1281,157,1124,2024-01-03,2025-12-31,0.123
4574,1033,132,901,2024-01-05,2025-12-31,0.128
4575,1420,284,1136,2024-01-01,2025-12-31,0.2
4576,1263,244,1019,2024-01-02,2025-12-31,0.193
4577,1431,478,953,2024-01-01,2025-12-30,0.334
4578,1095,309,786,2024-01-02,2025-12-31,0.282
4579,1376,217,1159,2024-01-03,2025-12-31,0.158
4580,1344,122,1222,2024-01-01,2025-12-31,0.091
4581,1331,134,1197,2024-01-01,2025-12-30,0.101
4582,1099,210,889,2024-01-09,2025-12-31,0.191
4583,1393,197,1196,2024-01-01,2025-12-31,0.141
4584,652,118,534,2024-01-01,2025-12-30,0.181
4585,666,79,587,2024-01-17,2025-12-30,0.119
4586,1380,141,1239,2024-01-01,2025-12-31,0.102
4587,305,82,223,2024-02-10,2025-12-30,0.269
4588,304,133,171,2024-01-22,2025-12-31,0.438
4589,432,169,263,2024-01-04,2025-12-28,0.391
4590,265,95,170,2024-02-05,2025-12-30,0.358
4591,323,141,182,2024-01-19,2025-12-27,0.437
4592,355,139,216,2024-03-03,2025-12-29,0.392
4593,1124,253,871,2024-01-03,2025-12-31,0.225
4594,970,227,743,2024-02-16,2025-12-31,0.234
4595,1146,255,891,2024-03-08,2025-12-30,0.223
4596,356,126,230,2024-01-27,2025-12-27,0.354
4597,393,122,271,2024-01-26,2025-12-31,0.31
4598,280,82,198,2024-01-18,2025-12-30,0.293
4599,2076,1098,978,2024-01-01,2025-12-30,0.529
4600,1887,492,1395,2024-01-01,2025-12-31,0.261
4601,2100,841,1259,2024-01-01,2025-12-31,0.4
4602,2127,1251,876,2024-01-01,2025-12-31,0.588
4603,1920,1168,752,2024-01-01,2025-12-30,0.608
4604,1030,181,849,2024-02-12,2025-12-31,0.176
4605,1055,206,849,2024-01-02,2025-12-31,0.195
4606,903,253,650,2024-01-02,2025-12-31,0.28
4607,814,141,673,2024-01-03,2025-12-31,0.173
4608,821,130,691,2024-01-03,2025-12-31,0.158
4609,926,150,776,2024-01-04,2025-12-31,0.162
4610,1653,109,1544,2024-01-02,2025-12-31,0.066
4611,877,147,730,2024-02-04,2025-12-31,0.168
4612,1385,171,1214,2024-01-03,2025-12-31,0.123
4613,728,88,640,2024-01-01,2025-12-30,0.121
4614,852,140,712,2024-01-07,2025-12-31,0.164
4615,1769,160,1609,2024-01-04,2025-12-31,0.09
4616,412,70,342,2024-01-11,2025-12-29,0.17
4617,1138,227,911,2024-01-01,2025-12-31,0.199
4618,917,408,509,2024-01-03,2025-12-31,0.445
4619,846,360,486,2024-01-01,2025-12-31,0.426
4620,752,308,444,2024-01-03,2025-12-30,0.41
4621,1068,289,779,2024-01-02,2025-12-31,0.271
4622,1197,276,921,2024-01-16,2025-12-23,0.231
4623,1265,429,836,2024-01-06,2025-12-31,0.339
4624,1230,354,876,2024-01-10,2025-12-31,0.288
4625,1246,275,971,2024-01-18,2025-12-25,0.221
4626,1245,414,831,2024-01-12,2025-12-27,0.333
4627,945,267,678,2024-01-18,2025-12-18,0.283
4628,810,297,513,2024-01-01,2025-12-31,0.367
4629,342,97,245,2024-01-17,2024-10-31,0.284
4630,886,405,481,2024-01-13,2025-12-30,0.457
4631,207,74,133,2024-01-10,2024-09-07,0.357
4632,121,41,80,2024-01-03,2024-05-08,0.339
4633,156,30,126,2024-03-15,2024-08-14,0.192
4634,1058,295,763,2024-01-03,2025-12-20,0.279
4635,1075,241,834,2024-01-01,2025-12-30,0.224
4636,1553,503,1050,2024-01-01,2025-12-31,0.324
4637,1621,455,1166,2024-01-02,2025-12-31,0.281
4638,1473,494,979,2024-01-04,2025-12-30,0.335
4639,1066,456,610,2024-01-01,2025-12-31,0.428
4640,1370,522,848,2024-01-01,2025-12-31,0.381
4641,946,283,663,2024-01-06,2025-12-30,0.299
4642,1095,223,872,2024-01-01,2025-12-31,0.204
4643,317,109,208,2024-01-17,2025-12-30,0.344
4644,256,94,162,2024-02-04,2025-12-29,0.367
4645,344,109,235,2024-03-24,2025-12-31,0.317
4646,511,271,240,2024-02-17,2025-12-27,0.53
4647,437,240,197,2024-01-18,2025-12-31,0.549
4648,413,189,224,2024-03-30,2025-12-30,0.458
4649,285,101,184,2024-06-03,2025-12-28,0.354
4650,366,127,239,2024-01-13,2025-12-27,0.347
4651,1057,342,715,2024-01-02,2025-12-31,0.324
4652,1022,283,739,2024-01-11,2025-12-31,0.277
4653,1045,240,805,2024-01-02,2025-12-31,0.23
4654,1020,365,655,2024-01-08,2025-12-29,0.358
4655,1083,136,947,2024-01-09,2025-12-31,0.126
4656,997,175,822,2024-01-10,2025-12-31,0.176
4657,860,230,630,2024-01-04,2025-12-31,0.267
4658,763,354,409,2024-06-18,2025-12-30,0.464
4659,1104,376,728,2024-01-01,2025-12-31,0.341
4660,944,281,663,2024-01-02,2025-12-30,0.298
4661,1171,321,850,2024-01-01,2025-12-31,0.274
4662,1026,366,660,2024-01-06,2025-12-30,0.357
4663,997,300,697,2024-01-05,2025-12-26,0.301
4664,901,280,621,2024-01-12,2025-12-31,0.311
4665,924,217,707,2024-01-09,2025-12-30,0.235
4666,1038,200,838,2024-01-05,2025-12-27,0.193
4667,1100,210,890,2024-01-02,2025-12-24,0.191
4668,1036,241,795,2024-01-08,2025-12-31,0.233
4669,1017,335,682,2024-01-04,2025-12-31,0.329
4670,901,365,536,2024-01-10,2025-12-31,0.405
4671,1034,345,689,2024-02-09,2025-12-09,0.334
4672,972,338,634,2024-01-17,2025-12-31,0.348
4673,1215,389,826,2024-01-01,2025-12-30,0.32
4674,925,369,556,2024-01-20,2025-12-30,0.399
4675,381,217,164,2024-01-13,2025-12-27,0.57
4676,501,354,147,2024-01-18,2025-12-29,0.707
4677,560,402,158,2024-02-26,2025-12-31,0.718
4678,335,152,183,2024-01-22,2025-12-07,0.454
4679,918,267,651,2024-01-01,2025-12-31,0.291
4680,947,141,806,2024-01-03,2025-12-31,0.149
4681,1011,492,519,2024-05-22,2025-12-31,0.487
4682,1073,394,679,2024-01-03,2025-12-31,0.367
4683,374,140,234,2024-01-18,2025-12-24,0.374
4684,493,317,176,2024-01-23,2025-12-31,0.643
4685,309,188,121,2024-03-18,2025-12-31,0.608
4686,307,159,148,2024-01-02,2025-12-29,0.518
4687,182,64,118,2024-01-20,2025-12-08,0.352
4688,256,91,165,2024-01-20,2025-12-15,0.355
4689,1141,261,880,2024-01-22,2025-12-31,0.229
4690,943,422,521,2024-07-23,2025-12-30,0.448
4691,1585,217,1368,2024-01-06,2025-12-31,0.137
4692,782,121,661,2024-01-08,2025-12-30,0.155
4693,1201,584,617,2024-01-20,2025-12-31,0.486
4694,423,218,205,2024-01-06,2025-12-30,0.515
4695,326,181,145,2024-01-03,2025-12-24,0.555
4696,487,316,171,2024-02-18,2025-12-27,0.649
4697,276,142,134,2024-01-10,2025-12-30,0.514
4698,384,134,250,2024-01-05,2025-12-31,0.349
4699,437,270,167,2024-02-03,2025-12-24,0.618
4700,389,143,246,2024-01-18,2025-12-30,0.368
4701,1622,133,1489,2024-01-04,2025-12-31,0.082
4702,2547,497,2050,2024-01-01,2025-12-31,0.195
4703,1057,87,970,2024-01-07,2025-12-30,0.082
4704,1698,412,1286,2024-01-01,2025-12-31,0.243
4705,1908,213,1695,2024-01-01,2025-11-30,0.112
4706,980,356,624,2024-01-06,2025-12-31,0.363
4707,1060,132,928,2024-01-01,2025-12-31,0.125
4708,1640,143,1497,2024-01-05,2025-12-31,0.087
4709,1578,200,1378,2024-01-02,2025-12-31,0.127
4710,1385,152,1233,2024-01-01,2025-12-31,0.11
4711,601,223,378,2024-01-04,2025-12-31,0.371
4712,1009,152,857,2024-01-06,2025-12-26,0.151
4713,978,94,884,2024-01-01,2025-12-31,0.096
4714,1102,135,967,2024-01-09,2025-12-27,0.123
4715,749,91,658,2024-01-18,2025-12-31,0.121
4716,1107,123,984,2024-01-01,2025-12-30,0.111
4717,875,134,741,2024-01-21,2025-12-31,0.153
4718,884,106,778,2024-01-01,2025-12-30,0.12
4719,1002,110,892,2024-01-01,2025-12-29,0.11
4720,986,310,676,2024-01-02,2025-12-29,0.314
4722,974,471,503,2024-01-11,2025-12-31,0.484
4724,862,364,498,2024-01-07,2025-12-28,0.422
4725,838,342,496,2024-08-06,2025-12-31,0.408
4726,574,172,402,2024-01-17,2025-12-31,0.3
4727,2,0,2,2024-06-24,2024-06-24,0.0
4728,520,133,387,2024-02-19,2025-12-31,0.256
4729,739,325,414,2024-01-05,2025-12-31,0.44
4730,1199,263,936,2024-01-02,2025-12-31,0.219
4731,1407,604,803,2024-01-01,2025-12-29,0.429
4732,1164,230,934,2024-01-04,2025-12-31,0.198
4733,714,181,533,2024-01-01,2025-12-31,0.254
4734,1376,485,891,2024-01-01,2025-12-31,0.352
4736,1028,325,703,2024-01-08,2025-12-30,0.316
4737,607,279,328,2024-01-06,2025-12-27,0.46
4739,1287,197,1090,2024-01-02,2025-12-30,0.153
4740,1839,384,1455,2024-01-02,2025-12-31,0.209
4741,1086,315,771,2024-01-01,2025-12-30,0.29
4742,1061,312,749,2024-01-01,2025-12-31,0.294
4743,1185,513,672,2024-01-04,2025-12-30,0.433
4744,859,247,612,2024-01-03,2025-12-30,0.288
4745,981,311,670,2024-01-03,2025-12-31,0.317
4746,927,336,591,2024-01-13,2025-12-29,0.362
4748,2257,1560,697,2024-01-01,2025-12-31,0.691
4749,1519,766,753,2024-01-05,2025-12-31,0.504
4751,1036,368,668,2024-01-01,2025-12-31,0.355
4752,1055,133,922,2024-01-01,2025-12-19,0.126
4753,1158,440,718,2024-01-02,2025-12-31,0.38
4754,1217,308,909,2024-01-02,2025-12-31,0.253
4755,937,252,685,2024-01-02,2025-12-31,0.269
4756,922,294,628,2024-01-02,2025-12-31,0.319
4757,1003,194,809,2024-01-17,2025-12-30,0.193
4758,993,262,731,2024-01-07,2025-12-25,0.264
4759,1313,336,977,2024-01-01,2025-12-31,0.256
4760,1553,613,940,2024-01-02,2025-12-30,0.395
4762,1441,453,988,2024-01-01,2025-12-29,0.314
4763,1338,312,1026,2024-01-02,2025-12-31,0.233
4764,1441,365,1076,2024-01-01,2025-12-31,0.253
4765,1282,633,649,2024-01-01,2025-12-30,0.494
4766,822,185,637,2024-01-01,2025-12-29,0.225
4767,1102,313,789,2024-01-04,2025-12-31,0.284
4768,895,335,560,2024-01-22,2025-12-31,0.374
4770,1014,288,726,2024-01-05,2025-12-30,0.284
4772,1162,243,919,2024-01-02,2025-12-31,0.209
4773,1089,201,888,2024-01-02,2025-12-29,0.185
4774,1530,322,1208,2024-01-04,2025-12-31,0.21
4775,1930,662,1268,2024-01-02,2025-12-31,0.343
4776,1351,475,876,2024-01-01,2025-12-30,0.352
4777,1319,263,1056,2024-01-02,2025-12-31,0.199
4778,2021,204,1817,2024-01-01,2025-12-31,0.101
4779,2377,102,2275,2024-01-01,2025-12-31,0.043
4780,935,183,752,2024-01-28,2025-12-31,0.196
4781,850,218,632,2024-01-16,2025-12-31,0.256
4782,898,240,658,2024-01-03,2025-12-31,0.267
4783,855,213,642,2024-01-01,2025-12-31,0.249
4784,1159,375,784,2024-01-01,2025-11-25,0.324
4785,1242,295,947,2024-01-01,2025-12-23,0.238
4786,1382,365,1017,2024-01-01,2025-12-31,0.264
4787,1206,337,869,2024-01-01,2025-12-31,0.279
4789,1338,335,1003,2024-01-01,2025-12-29,0.25
4790,1486,492,994,2024-01-02,2025-12-31,0.331
4791,1098,311,787,2024-01-01,2025-12-31,0.283
4792,1349,272,1077,2024-01-01,2025-12-31,0.202
4793,1143,349,794,2024-01-01,2025-12-25,0.305
4794,1079,326,753,2024-01-02,2025-12-31,0.302
4795,1055,188,867,2024-01-02,2025-12-31,0.178
4796,1268,320,948,2024-01-01,2025-12-29,0.252
4797,1275,466,809,2024-01-01,2025-12-31,0.365
4798,1488,500,988,2024-01-03,2025-12-31,0.336
4799,1013,109,904,2024-01-01,2025-12-31,0.108
4800,1212,197,1015,2024-01-04,2025-12-31,0.163
4801,806,273,533,2024-01-01,2025-12-31,0.339
4802,1145,586,559,2024-01-02,2025-12-31,0.512
4803,894,339,555,2024-01-03,2025-12-25,0.379
4804,1098,148,950,2024-01-09,2025-12-31,0.135
4805,891,31,860,2024-01-07,2025-12-31,0.035
4806,1045,311,734,2024-02-15,2025-12-31,0.298
4807,788,66,722,2024-01-01,2025-12-31,0.084
4808,404,204,200,2024-02-19,2025-12-30,0.505
4809,1382,347,1035,2024-01-04,2025-12-31,0.251
4810,833,196,637,2024-01-03,2025-12-31,0.235
4811,1514,855,659,2024-01-03,2025-12-31,0.565
4812,979,233,746,2024-01-02,2025-12-31,0.238
4813,1102,410,692,2024-01-03,2025-12-31,0.372
4814,978,278,700,2024-01-01,2025-12-31,0.284
4815,972,95,877,2024-01-31,2025-12-30,0.098
4816,540,27,513,2024-01-06,2025-12-25,0.05
4817,832,33,799,2024-01-01,2025-12-30,0.04
4818,792,230,562,2024-01-01,2025-12-31,0.29
4819,1024,482,542,2024-01-02,2025-12-31,0.471
4820,1163,564,599,2024-01-11,2025-12-25,0.485
4821,1183,507,676,2024-01-02,2025-12-26,0.429
4822,1004,99,905,2024-01-03,2025-12-19,0.099
4823,1048,204,844,2024-01-02,2025-12-31,0.195
4824,941,190,751,2024-01-04,2025-12-31,0.202
4825,767,19,748,2024-01-04,2025-12-31,0.025
4826,1101,228,873,2024-01-01,2025-12-27,0.207
4827,931,228,703,2024-01-08,2025-12-31,0.245
4828,365,156,209,2024-01-20,2025-12-31,0.427
4829,366,202,164,2024-04-01,2025-12-31,0.552
4830,1191,504,687,2024-01-02,2025-12-31,0.423
4831,415,235,180,2024-01-16,2025-12-30,0.566
4832,243,115,128,2024-02-19,2025-12-22,0.473
4833,312,121,191,2024-01-31,2025-12-31,0.388
4834,403,166,237,2024-01-14,2025-12-20,0.412
4835,310,79,231,2024-01-06,2025-12-30,0.255
4836,311,168,143,2024-01-03,2025-12-25,0.54
4837,315,148,167,2024-02-09,2025-11-06,0.47
4838,245,57,188,2024-01-20,2025-12-24,0.233
4839,253,123,130,2024-01-01,2025-12-31,0.486
4840,277,99,178,2024-01-22,2025-12-19,0.357
4841,329,145,184,2024-02-03,2025-12-26,0.441
4842,290,155,135,2024-03-14,2025-12-15,0.534
4843,1083,252,831,2024-01-11,2025-12-31,0.233
4844,1248,417,831,2024-01-04,2025-12-31,0.334
4845,1303,491,812,2024-01-04,2025-12-31,0.377
4846,1141,359,782,2024-01-05,2025-12-31,0.315
4847,284,71,213,2024-02-03,2025-12-31,0.25
4848,465,203,262,2024-01-01,2025-12-26,0.437
4849,295,85,210,2024-01-27,2025-12-28,0.288
4850,343,93,250,2024-02-11,2025-12-27,0.271
4851,298,102,196,2024-04-06,2025-12-26,0.342
4852,134,49,85,2024-03-09,2025-09-14,0.366
4853,262,67,195,2024-01-05,2025-12-29,0.256
4854,273,94,179,2024-01-14,2025-12-22,0.344
4855,166,42,124,2024-02-03,2025-12-30,0.253
4856,1106,236,870,2024-01-02,2025-12-31,0.213
4857,1211,343,868,2024-01-04,2025-12-31,0.283
4858,426,213,213,2024-01-17,2025-12-29,0.5
4859,1833,472,1361,2024-01-01,2025-12-31,0.258
4860,1576,302,1274,2024-01-01,2025-12-31,0.192
4861,1729,83,1646,2024-01-01,2025-12-31,0.048
4862,1760,188,1572,2024-01-01,2025-12-30,0.107
4863,2002,1035,967,2024-01-02,2025-12-31,0.517
4864,1643,370,1273,2024-01-01,2025-12-26,0.225
4865,1776,411,1365,2024-01-01,2025-12-31,0.231
4866,1036,375,661,2024-01-01,2025-12-31,0.362
4867,674,61,613,2024-01-01,2025-12-21,0.091
4868,1509,107,1402,2024-01-02,2025-12-31,0.071
4869,835,376,459,2024-01-02,2025-12-31,0.45
4870,1384,181,1203,2024-01-02,2025-12-30,0.131
4871,1911,666,1245,2024-01-02,2025-12-31,0.349
4872,1757,58,1699,2024-01-02,2025-12-31,0.033
4873,1647,242,1405,2024-01-02,2025-12-31,0.147
4874,1613,443,1170,2024-01-01,2025-12-31,0.275
4875,1829,655,1174,2024-01-02,2025-12-31,0.358
4876,1782,86,1696,2024-01-01,2025-12-31,0.048
4877,1535,249,1286,2024-01-01,2025-12-31,0.162
4878,1609,213,1396,2024-01-01,2025-12-31,0.132
4879,1639,460,1179,2024-01-02,2025-12-31,0.281
4880,891,242,649,2024-01-08,2025-12-30,0.272
4881,1076,169,907,2024-01-04,2025-12-31,0.157
4882,998,339,659,2024-01-02,2025-12-30,0.34
4883,989,164,825,2024-01-06,2025-12-30,0.166
4884,821,119,702,2024-01-02,2025-12-31,0.145
4885,1038,207,831,2024-01-05,2025-12-31,0.199
4886,905,141,764,2024-01-10,2025-12-31,0.156
4887,923,202,721,2024-01-11,2025-12-31,0.219
4888,925,166,759,2024-01-16,2025-12-31,0.179
4889,1294,430,864,2024-01-02,2025-12-31,0.332
4890,1128,163,965,2024-01-01,2025-12-31,0.145
4891,1228,414,814,2024-01-01,2025-12-31,0.337
4892,1173,429,744,2024-02-05,2025-12-31,0.366
4893,1241,446,795,2024-01-09,2025-12-31,0.359
4894,1232,370,862,2024-01-02,2025-12-31,0.3
4895,1253,350,903,2024-01-03,2025-12-29,0.279
4896,946,184,762,2024-01-05,2025-12-31,0.195
4897,1012,278,734,2024-01-06,2025-12-31,0.275
4898,1301,184,1117,2024-01-04,2025-12-31,0.141
4899,839,124,715,2024-01-01,2025-12-31,0.148
4900,1018,171,847,2024-01-01,2025-12-31,0.168
4901,1388,572,816,2024-01-02,2025-12-31,0.412
4902,1147,549,598,2024-01-02,2025-12-31,0.479
4903,1459,444,1015,2024-01-03,2025-12-31,0.304
4904,1657,669,988,2024-01-01,2025-12-31,0.404
