SIDARAC,marka,arac_yasi,yakitturu,garaj_ilce,RF_ARIZA_SKORU,RF_RISK_ETIKETI,RF_ARIZA_OLASILIGI,RİSK_SEVİYESİ,HEDEF_ARIZA_30GUN
3400.0,NAN,13.0,NAN,,30.7,🟡 Orta,0.3066358590952303,🟠 ORTA-YÜKSEK,0
3401.0,NAN,10.0,NAN,,21.3,🟢 Düşük,0.21278360015556824,🟠 ORTA-YÜKSEK,0
3402.0,NAN,10.0,NAN,,22.4,🟢 Düşük,0.22412969338792682,🟠 ORTA-YÜKSEK,0
3403.0,NAN,10.0,NAN,,3.3,🟢 Düşük,0.032630406898652285,🟠 ORTA-YÜKSEK,0
3404.0,NAN,11.0,NAN,,27.3,🟡 Orta,0.27264272098965464,🟠 ORTA-YÜKSEK,1
3405.0,NAN,6.0,NAN,,15.3,🟢 Düşük,0.15305450451319028,🟠 ORTA-YÜKSEK,0
3406.0,NAN,2.0,NAN,,57.7,🟠 Yüksek,0.5768656641661728,🟠 ORTA-YÜKSEK,1
3407.0,NAN,11.0,NAN,,16.5,🟢 Düşük,0.16489812124614597,🟠 ORTA-YÜKSEK,0
3408.0,NAN,10.0,NAN,,50.5,🟠 Yüksek,0.505489824945013,🟠 ORTA-YÜKSEK,1
3409.0,NAN,10.0,NAN,,13.7,🟢 Düşük,0.13689221758113104,🟠 ORTA-YÜKSEK,0
3410.0,NAN,11.0,NAN,,22.3,🟢 Düşük,0.2228361188086276,🟠 ORTA-YÜKSEK,0
3411.0,MERCEDES,18.0,MOTORIN,Eyüpsultan,97.1,🔴 Kritik,0.970625146337001,🔴 YÜKSEK RİSK,1
3412.0,AKIA,3.0,MOTORIN,Eyüpsultan,95.4,🔴 Kritik,0.9540649485577677,🟠 ORTA-YÜKSEK,1
3414.0,NAN,10.0,NAN,,20.3,🟢 Düşük,0.20349035929497536,🟠 ORTA-YÜKSEK,0
3415.0,NAN,10.0,NAN,,6.2,🟢 Düşük,0.061783416522713575,🟠 ORTA-YÜKSEK,0
3416.0,NAN,2.0,NAN,,5.4,🟢 Düşük,0.05352090233663935,🟠 ORTA-YÜKSEK,0
3417.0,NAN,0.0,NAN,,37.6,🟡 Orta,0.3764104575570743,🟠 ORTA-YÜKSEK,1
3418.0,NAN,8.0,NAN,,62.9,🟠 Yüksek,0.6290174459012883,🟠 ORTA-YÜKSEK,0
3419.0,NAN,8.0,NAN,,14.5,🟢 Düşük,0.1450016346509335,🟠 ORTA-YÜKSEK,0
3420.0,NAN,0.0,NAN,,12.8,🟢 Düşük,0.1275450598502707,🟠 ORTA-YÜKSEK,0
3421.0,NAN,3.0,NAN,,18.1,🟢 Düşük,0.1811830096959794,🟠 ORTA-YÜKSEK,0
3422.0,NAN,10.0,NAN,,9.6,🟢 Düşük,0.09587027702525265,🟠 ORTA-YÜKSEK,0
3423.0,NAN,11.0,NAN,,40.1,🟡 Orta,0.4008761571839464,🟠 ORTA-YÜKSEK,1
3424.0,NAN,9.0,NAN,,21.9,🟢 Düşük,0.21852429261418638,🟠 ORTA-YÜKSEK,0
3425.0,NAN,9.0,NAN,,13.6,🟢 Düşük,0.13574765515171422,🟠 ORTA-YÜKSEK,0
3426.0,NAN,9.0,NAN,,9.7,🟢 Düşük,0.09728815157387904,🟠 ORTA-YÜKSEK,0
3427.0,NAN,6.0,NAN,,16.6,🟢 Düşük,0.16565914709469984,🟠 ORTA-YÜKSEK,0
3428.0,NAN,10.0,NAN,,67.2,🟠 Yüksek,0.6721985592360389,🟠 ORTA-YÜKSEK,1
3429.0,NAN,10.0,NAN,,25.1,🟡 Orta,0.2513849388576264,🟠 ORTA-YÜKSEK,0
3430.0,NAN,10.0,NAN,,51.4,🟠 Yüksek,0.5139337578670871,🟠 ORTA-YÜKSEK,0
3431.0,NAN,8.0,NAN,,10.1,🟢 Düşük,0.10112065097472323,🟠 ORTA-YÜKSEK,0
3432.0,NAN,10.0,NAN,,50.3,🟠 Yüksek,0.5026750396889033,🟠 ORTA-YÜKSEK,0
3433.0,NAN,8.0,NAN,,17.0,🟢 Düşük,0.1699120214605317,🟠 ORTA-YÜKSEK,0
3434.0,NAN,9.0,NAN,,17.1,🟢 Düşük,0.17097896263358428,🟠 ORTA-YÜKSEK,0
3435.0,KARSAN,12.0,MOTORIN,Küçükçekmece,94.6,🔴 Kritik,0.9460640323383894,🔴 YÜKSEK RİSK,1
3436.0,KARSAN,12.0,MOTORIN,Pendik,87.4,🔴 Kritik,0.8741651842381621,🔴 YÜKSEK RİSK,1
3437.0,MERCEDES,19.0,MOTORIN,Beykoz,57.6,🟠 Yüksek,0.5760205133647572,🔴 YÜKSEK RİSK,0
3438.0,MERCEDES,18.0,MOTORIN,Ataşehir,96.8,🔴 Kritik,0.9682399112992184,🔴 YÜKSEK RİSK,1
3439.0,MERCEDES,19.0,MOTORIN,Küçükçekmece,96.8,🔴 Kritik,0.9677016208618557,🔴 YÜKSEK RİSK,1
3440.0,MERCEDES,18.0,MOTORIN,Eyüpsultan,98.7,🔴 Kritik,0.9874416977124963,🔴 YÜKSEK RİSK,1
3441.0,MERCEDES,16.0,MOTORIN,Eyüpsultan,86.6,🔴 Kritik,0.8664068611369625,🔴 YÜKSEK RİSK,1
3442.0,MERCEDES,13.0,MOTORIN,Küçükçekmece,95.8,🔴 Kritik,0.9584937299041691,🔴 YÜKSEK RİSK,1
3443.0,OTOKAR,12.0,MOTORIN,Sancaktepe,86.1,🔴 Kritik,0.8606552617053005,🔴 YÜKSEK RİSK,1
3444.0,OTOKAR,12.0,MOTORIN,Pendik,96.6,🔴 Kritik,0.9659288826081109,🔴 YÜKSEK RİSK,1
3445.0,OTOKAR,12.0,MOTORIN,Pendik,92.5,🔴 Kritik,0.9253595711416124,🔴 YÜKSEK RİSK,1
3446.0,OTOKAR,12.0,MOTORIN,Sultangazi,88.2,🔴 Kritik,0.8820953597598331,🔴 YÜKSEK RİSK,1
3447.0,NAN,11.0,NAN,,34.7,🟡 Orta,0.34669953904010525,🟠 ORTA-YÜKSEK,1
3448.0,NAN,0.0,NAN,,12.5,🟢 Düşük,0.1245249984128046,🟠 ORTA-YÜKSEK,0
3449.0,NAN,7.0,NAN,,34.0,🟡 Orta,0.33958410953113166,🟠 ORTA-YÜKSEK,1
3450.0,NAN,8.0,NAN,,5.8,🟢 Düşük,0.05762276818714484,🟠 ORTA-YÜKSEK,0
3451.0,NAN,8.0,NAN,,17.5,🟢 Düşük,0.17500413522321692,🟠 ORTA-YÜKSEK,0
3452.0,NAN,8.0,NAN,,18.4,🟢 Düşük,0.18370695392106853,🟠 ORTA-YÜKSEK,0
3453.0,NAN,8.0,NAN,,10.0,🟢 Düşük,0.10044679951618979,🟠 ORTA-YÜKSEK,0
3454.0,NAN,12.0,NAN,,26.3,🟡 Orta,0.262548663440941,🟠 ORTA-YÜKSEK,0
3455.0,NAN,8.0,NAN,,42.7,🟡 Orta,0.4272729989214541,🟠 ORTA-YÜKSEK,1
3456.0,NAN,13.0,NAN,,44.4,🟡 Orta,0.4439748962038132,🟠 ORTA-YÜKSEK,1
3457.0,NAN,12.0,NAN,,40.0,🟡 Orta,0.40024157691335743,🟠 ORTA-YÜKSEK,1
3458.0,NAN,7.0,NAN,,27.1,🟡 Orta,0.27051505616682736,🟠 ORTA-YÜKSEK,0
3459.0,NAN,9.0,NAN,,38.2,🟡 Orta,0.38161762638362257,🟠 ORTA-YÜKSEK,1
3460.0,NAN,8.0,NAN,,9.8,🟢 Düşük,0.09833691550035412,🟠 ORTA-YÜKSEK,0
3461.0,NAN,10.0,NAN,,15.9,🟢 Düşük,0.15888300284579027,🟠 ORTA-YÜKSEK,1
3462.0,NAN,11.0,NAN,,27.0,🟡 Orta,0.269699323082819,🟠 ORTA-YÜKSEK,0
3463.0,NAN,2.0,NAN,,17.3,🟢 Düşük,0.17323847725565694,🟠 ORTA-YÜKSEK,0
3464.0,NAN,0.0,NAN,,33.7,🟡 Orta,0.33655322914467883,🟠 ORTA-YÜKSEK,1
3465.0,NAN,0.0,NAN,,19.4,🟢 Düşük,0.19370269666179044,🟠 ORTA-YÜKSEK,0
3466.0,NAN,10.0,NAN,,20.1,🟢 Düşük,0.20145070578523383,🟠 ORTA-YÜKSEK,0
3467.0,NAN,1.0,NAN,,1.5,🟢 Düşük,0.01498819738241393,🟠 ORTA-YÜKSEK,0
3468.0,NAN,11.0,NAN,,15.9,🟢 Düşük,0.15903701390585304,🟠 ORTA-YÜKSEK,0
3469.0,NAN,9.0,NAN,,23.6,🟢 Düşük,0.23611543745038233,🟠 ORTA-YÜKSEK,0
3470.0,NAN,9.0,NAN,,30.2,🟡 Orta,0.30157507519501,🟠 ORTA-YÜKSEK,0
3471.0,NAN,9.0,NAN,,26.0,🟡 Orta,0.2598303805759495,🟠 ORTA-YÜKSEK,1
3472.0,NAN,13.0,NAN,,29.2,🟡 Orta,0.2920109546068522,🟠 ORTA-YÜKSEK,0
3473.0,NAN,10.0,NAN,,40.1,🟡 Orta,0.4006672806840272,🟠 ORTA-YÜKSEK,1
3474.0,NAN,10.0,NAN,,24.3,🟢 Düşük,0.24281910988539043,🟠 ORTA-YÜKSEK,1
3475.0,NAN,10.0,NAN,,14.0,🟢 Düşük,0.14045939850786388,🟠 ORTA-YÜKSEK,0
3476.0,NAN,12.0,NAN,,27.5,🟡 Orta,0.27506536722775826,🟠 ORTA-YÜKSEK,0
3477.0,NAN,8.0,NAN,,8.8,🟢 Düşük,0.0880796424494059,🟠 ORTA-YÜKSEK,0
3478.0,NAN,8.0,NAN,,7.1,🟢 Düşük,0.07054455649463079,🟠 ORTA-YÜKSEK,0
3480.0,NAN,13.0,NAN,,17.9,🟢 Düşük,0.17864688656858138,🟠 ORTA-YÜKSEK,0
3481.0,NAN,10.0,NAN,,24.8,🟢 Düşük,0.24754788428547947,🟠 ORTA-YÜKSEK,0
3482.0,NAN,9.0,NAN,,5.4,🟢 Düşük,0.05388653780411626,🟠 ORTA-YÜKSEK,0
3483.0,NAN,9.0,NAN,,6.9,🟢 Düşük,0.06938674231248047,🟠 ORTA-YÜKSEK,0
3484.0,NAN,6.0,NAN,,41.9,🟡 Orta,0.41914770412976826,🟠 ORTA-YÜKSEK,0
3485.0,NAN,11.0,NAN,,8.6,🟢 Düşük,0.08646968089173393,🟠 ORTA-YÜKSEK,0
3486.0,NAN,10.0,NAN,,16.9,🟢 Düşük,0.16910513399996552,🟠 ORTA-YÜKSEK,0
3487.0,NAN,8.0,NAN,,17.1,🟢 Düşük,0.17071787231977617,🟠 ORTA-YÜKSEK,0
3488.0,NAN,6.0,NAN,,14.3,🟢 Düşük,0.14302111152316874,🟠 ORTA-YÜKSEK,1
3489.0,NAN,13.0,NAN,,76.6,🔴 Kritik,0.7663416094564652,🟠 ORTA-YÜKSEK,1
3490.0,NAN,10.0,NAN,,22.0,🟢 Düşük,0.2201275092639372,🟠 ORTA-YÜKSEK,0
3491.0,NAN,8.0,NAN,,18.0,🟢 Düşük,0.18030937577703146,🟠 ORTA-YÜKSEK,0
3492.0,NAN,11.0,NAN,,72.8,🟠 Yüksek,0.7279089687276499,🟠 ORTA-YÜKSEK,1
3493.0,NAN,10.0,NAN,,35.2,🟡 Orta,0.35217294515462005,🟠 ORTA-YÜKSEK,0
3494.0,NAN,10.0,NAN,,3.2,🟢 Düşük,0.031923643146399144,🟠 ORTA-YÜKSEK,0
3495.0,NAN,8.0,NAN,,9.0,🟢 Düşük,0.09008312185792257,🟠 ORTA-YÜKSEK,0
3496.0,NAN,8.0,NAN,,68.2,🟠 Yüksek,0.6822044900133126,🟠 ORTA-YÜKSEK,1
3497.0,NAN,12.0,NAN,,42.0,🟡 Orta,0.4196337023260374,🟠 ORTA-YÜKSEK,1
3498.0,NAN,2.0,NAN,,36.6,🟡 Orta,0.36606942135239184,🟠 ORTA-YÜKSEK,1
3499.0,NAN,10.0,NAN,,62.3,🟠 Yüksek,0.6232912598672279,🟠 ORTA-YÜKSEK,1
3500.0,NAN,1.0,NAN,,27.7,🟡 Orta,0.2769230153783793,🟠 ORTA-YÜKSEK,0
3501.0,GREEN CAR,5.0,ELEKTRIK,ADALAR,5.2,🟢 Düşük,0.051519213838267734,🟠 ORTA-YÜKSEK,0
3502.0,KARSAN,12.0,CNG,Kağıthane,75.0,🟠 Yüksek,0.7502859283109876,🔴 YÜKSEK RİSK,1
3503.0,KARSAN,12.0,CNG,Kağıthane,83.3,🔴 Kritik,0.8326290650600784,🔴 YÜKSEK RİSK,1
3504.0,MERCEDES,19.0,MOTORIN,Küçükçekmece,94.5,🔴 Kritik,0.9451997770591746,🔴 YÜKSEK RİSK,1
3505.0,BMC,8.0,MOTORIN,Küçükçekmece,94.6,🔴 Kritik,0.9463203127586322,🔴 YÜKSEK RİSK,1
3506.0,BMC,8.0,MOTORIN,Küçükçekmece,96.8,🔴 Kritik,0.9678837976122011,🔴 YÜKSEK RİSK,1
3509.0,SGMS,4.0,ELEKTRIK,ADALAR,21.1,🟢 Düşük,0.2111401777133835,🟠 ORTA-YÜKSEK,1
3518.0,MERCEDES,18.0,MOTORIN,Ataşehir,50.2,🟠 Yüksek,0.5021311766401989,🔴 YÜKSEK RİSK,0
3525.0,MERCEDES,13.0,MOTORIN,Ataşehir,86.5,🔴 Kritik,0.8654320684011435,🔴 YÜKSEK RİSK,1
3535.0,MERCEDES,19.0,MOTORIN,Ataşehir,91.0,🔴 Kritik,0.9101540952014727,🔴 YÜKSEK RİSK,1
3536.0,MERCEDES,19.0,MOTORIN,Küçükçekmece,36.8,🟡 Orta,0.3679435519897667,🔴 YÜKSEK RİSK,0
3538.0,SGMS,4.0,ELEKTRIK,ADALAR,20.6,🟢 Düşük,0.20631912613061643,🟠 ORTA-YÜKSEK,0
3539.0,SGMS,4.0,ELEKTRIK,ADALAR,33.2,🟡 Orta,0.3322489999227993,🟠 ORTA-YÜKSEK,1
3541.0,KARSAN,12.0,MOTORIN,Pendik,94.7,🔴 Kritik,0.9470638598070446,🔴 YÜKSEK RİSK,1
3542.0,MERCEDES,19.0,MOTORIN,Ataşehir,62.4,🟠 Yüksek,0.6235698160068539,🔴 YÜKSEK RİSK,0
3543.0,OTOKAR,12.0,MOTORIN,Sultangazi,75.6,🔴 Kritik,0.7559259780362999,🔴 YÜKSEK RİSK,0
3544.0,MERCEDES,17.0,MOTORIN,Eyüpsultan,96.3,🔴 Kritik,0.963260334609604,🔴 YÜKSEK RİSK,1
3545.0,SGMS,4.0,ELEKTRIK,ADALAR,45.5,🟡 Orta,0.45495425932123473,🟠 ORTA-YÜKSEK,1
3547.0,SGMS,4.0,ELEKTRIK,ADALAR,9.8,🟢 Düşük,0.09824157354488428,🟠 ORTA-YÜKSEK,0
3549.0,SGMS,4.0,ELEKTRIK,ADALAR,29.0,🟡 Orta,0.2901654966996263,🟠 ORTA-YÜKSEK,0
3552.0,SGMS,4.0,ELEKTRIK,ADALAR,17.6,🟢 Düşük,0.1764991159783025,🟠 ORTA-YÜKSEK,0
3557.0,OTOKAR,3.0,MOTORIN,Kadıköy,93.5,🔴 Kritik,0.9351562743746787,🔴 YÜKSEK RİSK,1
3558.0,OTOKAR,3.0,MOTORIN,Kadıköy,88.3,🔴 Kritik,0.883384577405824,🔴 YÜKSEK RİSK,1
3561.0,OTOKAR,3.0,MOTORIN,Kadıköy,98.2,🔴 Kritik,0.9820072588529511,🔴 YÜKSEK RİSK,1
3562.0,OTOKAR,3.0,MOTORIN,Kadıköy,70.8,🟠 Yüksek,0.7080425377588321,🟠 ORTA-YÜKSEK,1
3563.0,OTOKAR,3.0,MOTORIN,Kadıköy,74.2,🟠 Yüksek,0.7421967418971996,🔴 YÜKSEK RİSK,0
3564.0,OTOKAR,3.0,MOTORIN,Kadıköy,93.0,🔴 Kritik,0.9297412635150946,🔴 YÜKSEK RİSK,1
3565.0,OTOKAR,3.0,MOTORIN,Kadıköy,95.2,🔴 Kritik,0.9520297736953262,🔴 YÜKSEK RİSK,1
3566.0,OTOKAR,3.0,MOTORIN,Kadıköy,96.6,🔴 Kritik,0.9656484446424589,🔴 YÜKSEK RİSK,1
3567.0,KARSAN,12.0,CNG,Kağıthane,83.6,🔴 Kritik,0.8359856067081268,🔴 YÜKSEK RİSK,1
3568.0,KARSAN,12.0,MOTORIN,Küçükçekmece,92.0,🔴 Kritik,0.9199644307530876,🔴 YÜKSEK RİSK,1
3569.0,KARSAN,12.0,MOTORIN,Küçükçekmece,92.4,🔴 Kritik,0.9239006573424122,🔴 YÜKSEK RİSK,1
3570.0,KARSAN,12.0,MOTORIN,Küçükçekmece,93.0,🔴 Kritik,0.929733474381095,🔴 YÜKSEK RİSK,1
3571.0,KARSAN,12.0,MOTORIN,Pendik,97.6,🔴 Kritik,0.9764234808661911,🔴 YÜKSEK RİSK,1
3572.0,KARSAN,12.0,MOTORIN,Pendik,98.1,🔴 Kritik,0.9812447232308352,🔴 YÜKSEK RİSK,1
3573.0,MERCEDES,19.0,MOTORIN,Ataşehir,42.4,🟡 Orta,0.4244984738097281,🔴 YÜKSEK RİSK,0
3574.0,MERCEDES,19.0,MOTORIN,Beykoz,70.9,🟠 Yüksek,0.7087276654867065,🔴 YÜKSEK RİSK,1
3575.0,MERCEDES,19.0,MOTORIN,Ataşehir,24.8,🟢 Düşük,0.24846533693459905,🟠 ORTA-YÜKSEK,0
3576.0,MERCEDES,19.0,MOTORIN,Ataşehir,81.9,🔴 Kritik,0.8193710477630692,🔴 YÜKSEK RİSK,1
3577.0,MERCEDES,19.0,MOTORIN,Ataşehir,95.8,🔴 Kritik,0.9583522418033193,🔴 YÜKSEK RİSK,1
3578.0,MERCEDES,19.0,MOTORIN,Küçükçekmece,94.2,🔴 Kritik,0.9416946041113622,🔴 YÜKSEK RİSK,1
3579.0,MERCEDES,19.0,MOTORIN,Beykoz,67.5,🟠 Yüksek,0.674958396202527,🟠 ORTA-YÜKSEK,1
3580.0,MERCEDES,17.0,MOTORIN,Eyüpsultan,98.0,🔴 Kritik,0.980015618406512,🔴 YÜKSEK RİSK,1
3581.0,MERCEDES,17.0,MOTORIN,Eyüpsultan,94.8,🔴 Kritik,0.9478008066960986,🔴 YÜKSEK RİSK,1
3582.0,MERCEDES,16.0,MOTORIN,Eyüpsultan,95.0,🔴 Kritik,0.9501348297946738,🔴 YÜKSEK RİSK,1
3583.0,MERCEDES,16.0,MOTORIN,Eyüpsultan,96.7,🔴 Kritik,0.9673061638085677,🔴 YÜKSEK RİSK,1
3584.0,MERCEDES,13.0,MOTORIN,Kadıköy,99.8,🔴 Kritik,0.9979168788205773,🔴 YÜKSEK RİSK,1
3585.0,OTOKAR,12.0,MOTORIN,Sancaktepe,76.7,🔴 Kritik,0.7674044696471056,🔴 YÜKSEK RİSK,1
3586.0,OTOKAR,12.0,MOTORIN,Sultangazi,90.7,🔴 Kritik,0.9066009643153737,🔴 YÜKSEK RİSK,1
3587.0,OTOKAR,12.0,MOTORIN,Sultangazi,79.8,🔴 Kritik,0.7983516119746631,🔴 YÜKSEK RİSK,1
3588.0,OTOKAR,12.0,MOTORIN,Sultangazi,93.7,🔴 Kritik,0.93736911668847,🔴 YÜKSEK RİSK,1
3589.0,OTOKAR,12.0,MOTORIN,Sultangazi,87.0,🔴 Kritik,0.8703279891278443,🔴 YÜKSEK RİSK,1
3590.0,OTOKAR,12.0,MOTORIN,Kartal,71.0,🟠 Yüksek,0.7102837667400995,🔴 YÜKSEK RİSK,1
3591.0,BMC,8.0,MOTORIN,Küçükçekmece,95.0,🔴 Kritik,0.9500352057980092,🔴 YÜKSEK RİSK,1
3592.0,KARSAN,12.0,MOTORIN,Küçükçekmece,92.9,🔴 Kritik,0.9293226182010786,🔴 YÜKSEK RİSK,1
3593.0,MERCEDES,18.0,MOTORIN,Ataşehir,87.9,🔴 Kritik,0.8787291012456017,🔴 YÜKSEK RİSK,1
3594.0,OTOKAR,12.0,MOTORIN,Fatih,92.1,🔴 Kritik,0.9209299976901639,🔴 YÜKSEK RİSK,1
3595.0,OTOKAR,12.0,MOTORIN,Sultangazi,71.1,🟠 Yüksek,0.7106274175531229,🔴 YÜKSEK RİSK,1
3596.0,OTOKAR,12.0,MOTORIN,Sancaktepe,56.5,🟠 Yüksek,0.5646295323720723,🟠 ORTA-YÜKSEK,1
3597.0,MERCEDES,19.0,MOTORIN,Beykoz,92.2,🔴 Kritik,0.9218408557598246,🔴 YÜKSEK RİSK,1
3598.0,MERCEDES,16.0,MOTORIN,Eyüpsultan,97.5,🔴 Kritik,0.975491711591066,🔴 YÜKSEK RİSK,1
3599.0,MERCEDES,17.0,MOTORIN,Eyüpsultan,98.7,🔴 Kritik,0.9872319338587309,🔴 YÜKSEK RİSK,1
3600.0,BMC,8.0,MOTORIN,Küçükçekmece,97.7,🔴 Kritik,0.9765048397347765,🔴 YÜKSEK RİSK,1
3602.0,BMC,8.0,MOTORIN,Küçükçekmece,97.8,🔴 Kritik,0.9784265518211687,🔴 YÜKSEK RİSK,1
3603.0,BMC,8.0,MOTORIN,Küçükçekmece,91.3,🔴 Kritik,0.9129113586985453,🔴 YÜKSEK RİSK,1
3604.0,BMC,8.0,MOTORIN,Küçükçekmece,93.0,🔴 Kritik,0.9297896403344061,🔴 YÜKSEK RİSK,1
3605.0,BMC,8.0,MOTORIN,Küçükçekmece,95.3,🔴 Kritik,0.9527876939918497,🔴 YÜKSEK RİSK,1
3606.0,BMC,8.0,MOTORIN,Küçükçekmece,94.0,🔴 Kritik,0.940065289788427,🔴 YÜKSEK RİSK,1
3607.0,BMC,8.0,MOTORIN,Küçükçekmece,97.0,🔴 Kritik,0.9697432890076173,🔴 YÜKSEK RİSK,1
3608.0,BMC,8.0,MOTORIN,Küçükçekmece,95.2,🔴 Kritik,0.9523861566310703,🔴 YÜKSEK RİSK,1
3609.0,BMC,8.0,MOTORIN,Küçükçekmece,97.1,🔴 Kritik,0.9714261103738197,🔴 YÜKSEK RİSK,1
3610.0,BMC,8.0,MOTORIN,Küçükçekmece,96.7,🔴 Kritik,0.9668844920630667,🔴 YÜKSEK RİSK,1
3611.0,BMC,8.0,MOTORIN,Küçükçekmece,95.4,🔴 Kritik,0.9536709768660624,🔴 YÜKSEK RİSK,1
3612.0,BMC,8.0,MOTORIN,Küçükçekmece,93.9,🔴 Kritik,0.9385026227475834,🔴 YÜKSEK RİSK,1
3613.0,BMC,8.0,MOTORIN,Küçükçekmece,94.9,🔴 Kritik,0.949038364966373,🔴 YÜKSEK RİSK,1
3614.0,BMC,8.0,MOTORIN,Küçükçekmece,98.6,🔴 Kritik,0.9860460331404718,🔴 YÜKSEK RİSK,1
3615.0,BMC,8.0,MOTORIN,Küçükçekmece,98.0,🔴 Kritik,0.9802605087270427,🔴 YÜKSEK RİSK,1
3616.0,BMC,8.0,MOTORIN,Küçükçekmece,98.9,🔴 Kritik,0.9892328153173351,🔴 YÜKSEK RİSK,1
3617.0,BMC,8.0,MOTORIN,Küçükçekmece,98.2,🔴 Kritik,0.9822140477389812,🔴 YÜKSEK RİSK,1
3618.0,BMC,8.0,MOTORIN,Küçükçekmece,90.9,🔴 Kritik,0.908971733003719,🔴 YÜKSEK RİSK,1
3619.0,MERCEDES,10.0,MOTORIN,Kadıköy,99.8,🔴 Kritik,0.9978386375964198,🔴 YÜKSEK RİSK,1
3620.0,AKIA,3.0,MOTORIN,Eyüpsultan,97.6,🔴 Kritik,0.9761757438463269,🔴 YÜKSEK RİSK,1
3621.0,AKIA,3.0,MOTORIN,Eyüpsultan,95.7,🔴 Kritik,0.9573954382662078,🔴 YÜKSEK RİSK,1
3622.0,AKIA,3.0,MOTORIN,Eyüpsultan,89.9,🔴 Kritik,0.8985699680799527,🟠 ORTA-YÜKSEK,1
3623.0,AKIA,3.0,MOTORIN,Eyüpsultan,83.8,🔴 Kritik,0.8376217244540156,🔴 YÜKSEK RİSK,1
3624.0,AKIA,3.0,MOTORIN,Eyüpsultan,89.1,🔴 Kritik,0.891118896178717,🔴 YÜKSEK RİSK,1
3626.0,NAN,7.0,NAN,,60.8,🟠 Yüksek,0.6075769555672641,🟠 ORTA-YÜKSEK,1
3627.0,NAN,0.0,NAN,,39.1,🟡 Orta,0.39070115039617426,🟠 ORTA-YÜKSEK,1
3628.0,NAN,10.0,NAN,Pendik,33.5,🟡 Orta,0.3352981783247013,🟠 ORTA-YÜKSEK,0
3629.0,NAN,7.0,NAN,,17.7,🟢 Düşük,0.17678422520136966,🟠 ORTA-YÜKSEK,0
3630.0,NAN,5.0,NAN,,45.0,🟡 Orta,0.45011612190404493,🟠 ORTA-YÜKSEK,1
3631.0,NAN,8.0,NAN,,11.7,🟢 Düşük,0.11655775155538413,🟠 ORTA-YÜKSEK,0
3632.0,NAN,7.0,NAN,,23.8,🟢 Düşük,0.23843032207576434,🟠 ORTA-YÜKSEK,0
3633.0,NAN,4.0,NAN,,5.4,🟢 Düşük,0.05393066852177498,🟠 ORTA-YÜKSEK,0
3634.0,NAN,4.0,NAN,,19.9,🟢 Düşük,0.1993968833590386,🟠 ORTA-YÜKSEK,0
3635.0,NAN,4.0,NAN,,3.4,🟢 Düşük,0.03392432221168419,🟠 ORTA-YÜKSEK,0
3636.0,NAN,3.0,NAN,,41.8,🟡 Orta,0.41773750818474187,🟠 ORTA-YÜKSEK,1
3637.0,NAN,3.0,NAN,,10.3,🟢 Düşük,0.1029263481377102,🟠 ORTA-YÜKSEK,0
3638.0,NAN,7.0,NAN,,7.7,🟢 Düşük,0.07699467864396477,🟠 ORTA-YÜKSEK,0
3639.0,NAN,0.0,NAN,,10.1,🟢 Düşük,0.10144620694107066,🟠 ORTA-YÜKSEK,1
3640.0,NAN,8.0,NAN,,17.5,🟢 Düşük,0.1746486268123353,🟠 ORTA-YÜKSEK,0
3641.0,NAN,3.0,NAN,,7.1,🟢 Düşük,0.07050263370877878,🟠 ORTA-YÜKSEK,0
3642.0,NAN,8.0,NAN,,4.9,🟢 Düşük,0.04915284320400591,🟠 ORTA-YÜKSEK,0
3643.0,NAN,8.0,NAN,,33.5,🟡 Orta,0.33460035522377846,🟠 ORTA-YÜKSEK,1
3644.0,NAN,13.0,NAN,,22.8,🟢 Düşük,0.2283830949457749,🟠 ORTA-YÜKSEK,0
3645.0,NAN,2.0,NAN,,16.9,🟢 Düşük,0.16937575240244912,🟠 ORTA-YÜKSEK,0
3646.0,NAN,2.0,NAN,,3.2,🟢 Düşük,0.03163998704487121,🟠 ORTA-YÜKSEK,0
3647.0,NAN,2.0,NAN,,24.6,🟢 Düşük,0.24647134811811328,🟠 ORTA-YÜKSEK,0
3648.0,NAN,9.0,NAN,,40.5,🟡 Orta,0.40537220626579634,🟠 ORTA-YÜKSEK,1
3649.0,NAN,8.0,NAN,,25.9,🟡 Orta,0.2589834171475455,🟠 ORTA-YÜKSEK,1
3650.0,NAN,13.0,NAN,,28.5,🟡 Orta,0.2854676406110005,🟠 ORTA-YÜKSEK,0
3651.0,NAN,10.0,NAN,,50.0,🟡 Orta,0.49956664525908623,🟠 ORTA-YÜKSEK,1
3652.0,NAN,10.0,NAN,,18.9,🟢 Düşük,0.18916596551918347,🟠 ORTA-YÜKSEK,0
3653.0,MERCEDES,13.0,MOTORIN,Ataşehir,92.5,🔴 Kritik,0.9248403170503324,🔴 YÜKSEK RİSK,1
3654.0,MERCEDES,19.0,MOTORIN,Beykoz,84.1,🔴 Kritik,0.8414764916826789,🔴 YÜKSEK RİSK,1
3655.0,MERCEDES,17.0,MOTORIN,Eyüpsultan,99.1,🔴 Kritik,0.990910937585404,🔴 YÜKSEK RİSK,1
3656.0,KARSAN,12.0,CNG,Kağıthane,89.7,🔴 Kritik,0.8965566855454082,🔴 YÜKSEK RİSK,1
